0,1
128,0.996261045
129,0.992518484
131,0.988777792
133,0.985037558
135,0.981292649
139,0.977543031
140,0.973788814
143,0.970033207
144,0.966276067
145,0.947623721
146,0.940069219
148,0.928791622
149,0.921224977
150,0.91743251
151,0.906096096
153,0.902299664
154,0.890949093
156,0.86831093
158,0.860701846
159,0.856889141
160,0.853077985
161,0.845479102
162,0.84167553
163,0.81903185
164,0.815225878
165,0.807606981
166,0.792470775
167,0.788664717
168,0.777310981
170,0.754778819
172,0.750979713
174,0.735929323
175,0.732182334
176,0.72843836
177,0.713626822
178,0.702439287
179,0.698704238
180,0.694975098
181,0.680168843
182,0.676444526
183,0.661625349
184,0.628788234
185,0.610426577
186,0.606728938
187,0.599373162
188,0.592031655
189,0.588347802
190,0.566667666
191,0.559459803
192,0.552309989
193,0.524304213
194,0.496886383
195,0.48661761
196,0.47975392
197,0.469564238
198,0.466186624
199,0.449609347
200,0.433287065
201,0.433287065
202,0.433287065
203,0.433287065
204,0.433287065
205,0.433287065
206,0.433287065
207,0.433287065
208,0.433287065
209,0.433287065
210,0.433287065
211,0.433287065
212,0.433287065
213,0.433287065
214,0.433287065
215,0.433287065
218,0.433287065
219,0.433287065
220,0.433287065
221,0.433287065
222,0.433287065
224,0.433287065
225,0.433287065
226,0.433287065
227,0.433287065
228,0.433287065
229,0.433287065
230,0.433287065
231,0.433287065
232,0.433287065
234,0.433287065
235,0.433287065
237,0.433287065
239,0.433287065
240,0.433287065
241,0.433287065
242,0.433287065
244,0.433287065
245,0.433287065
247,0.433287065
249,0.433287065
251,0.433287065
253,0.433287065
255,0.433287065
256,0.433287065
257,0.433287065
258,0.433287065
259,0.433287065
260,0.433287065
262,0.433287065
263,0.433287065
266,0.433287065
267,0.433287065
268,0.433287065
269,0.433287065
272,0.433287065
273,0.433287065
275,0.433287065
277,0.433287065
278,0.433287065
279,0.433287065
280,0.433287065
281,0.433287065
282,0.433287065
283,0.433287065
287,0.433287065
288,0.433287065
289,0.433287065
290,0.433287065
292,0.433287065
293,0.433287065
294,0.433287065
297,0.433287065
298,0.433287065
299,0.433287065
301,0.433287065
302,0.433287065
303,0.433287065
305,0.433287065
306,0.433287065
307,0.433287065
309,0.433287065
312,0.433287065
313,0.433287065
316,0.433287065
321,0.433287065
325,0.433287065
331,0.433287065
334,0.433287065
340,0.433287065
341,0.433287065
342,0.433287065
343,0.433287065
344,0.433287065
347,0.433287065
351,0.433287065
354,0.433287065
365,0.433287065
370,0.433287065
378,0.433287065
379,0.433287065
380,0.433287065
381,0.433287065
409,0.433287065
418,0.433287065
435,0.433287065
446,0.433287065
459,0.433287065
481,0.433287065
