,0
107,0.9100674321835851
108,0.8767539805541745
109,0.9019126048667979
110,0.8991313213003276
111,0.9222626161244406
112,0.9211973902162391
113,0.9233747099899109
114,0.9068261095855854
115,0.9444461729603565
116,0.9276783481137628
117,0.9101962337383345
118,0.8988676579153335
119,0.8825945309780009
120,0.9421447341938515
121,0.9207512735190334
122,0.9570211879043894
123,0.939205539383065
124,0.93532105417668
125,0.9408121904358367
126,0.913071975434229
127,0.8913943123881163
128,0.9055807246483012
129,0.9002904674316821
130,0.9217581187158964
131,0.8993855339823689
132,0.9200762842581133
133,0.8897652990225636
134,0.9457820705953407
135,0.9114445535228768
136,0.9259239449929726
137,0.9225007326009566
138,0.8921066891777585
139,0.9370281640220927
140,0.9152505449066786
141,0.9269394828547552
142,0.9068102330443616
143,0.9051243037358018
144,0.9184684484740645
145,0.9137297516934353
146,0.8835125983527304
147,0.9206019792330057
148,0.9275199249228321
149,0.9104302732996933
150,0.9445308610392071
151,0.9078279845162391
152,0.8762450916156808
153,0.9181513599794011
154,0.9407686844149111
155,0.8902455558520577
156,0.9421553953678156
157,0.9219223732156259
158,0.8903709651853803
159,0.9324807951941981
160,0.9024933473284832
161,0.9399049318123077
162,0.9323018146323137
163,0.9120321987210147
164,0.8939300541248271
165,0.9300367792820567
166,0.9124727944209154
167,0.9021096712348003
168,0.9277564662755229
169,0.9086520657049455
170,0.875025982510616
171,0.8593289479465804
172,0.8868291394318593
173,0.9167557597823831
174,0.9238043565095416
175,0.9167525604286391
176,0.8975277967904022
177,0.8838011612073465
178,0.903291632626633
179,0.9341682723711853
180,0.9138642337047433
181,0.8648425318372381
182,0.9302021326631684
183,0.9032631105793172
184,0.892276028018102
185,0.9057330630422208
186,0.9110544207279508
187,0.8855597615398155
188,0.9040587350655329
189,0.897715903337716
190,0.8797532496344899
191,0.9225899225918406
192,0.9319860111177994
193,0.9284925299085046
194,0.9025251082672615
195,0.8861806008572838
196,0.8735111944034198
197,0.9197167401495623
198,0.9066415381936574
199,0.9090090241775918
200,0.8661213275283234
201,0.874743198352536
202,0.9213316464553433
203,0.8899145953849396
204,0.9340042745991923
205,0.8775484358720228
206,0.9182863640763349
207,0.9276353533629978
208,0.8507696819994993
209,0.9159357848822941
210,0.9143199175079196
211,0.9347874090688708
212,0.906602848920465
213,0.8967134207031651
214,0.8892868456910054
215,0.9074441753645766
216,0.8845026924397984
217,0.8866547792764602
218,0.9150603158409616
219,0.9174346447293774
220,0.9247017505617906
221,0.9115337219839161
222,0.8905032209388658
223,0.9105328643832562
224,0.9201549045045212
225,0.9458326889483774
226,0.9290343438603577
227,0.9494930197432211
228,0.8902225677862322
229,0.92309831108035
230,0.8994693903236464
231,0.9157574073622368
232,0.8955799732285052
233,0.8840949151935749
234,0.9094287231551517
235,0.9050873387533995
236,0.8669299648636837
237,0.8816191790218119
238,0.9282172360620444
239,0.916039592699785
240,0.9013149492104836
241,0.9048517755238139
242,0.9127879152168136
243,0.9140133150341467
244,0.9163179987157342
245,0.8823570709950331
246,0.9076587894099762
247,0.8892074718382377
248,0.8970170456097337
249,0.9105887531014892
250,0.9405383140281486
251,0.9299554190534045
252,0.9115591926640573
253,0.905652866065996
254,0.9461654076386556
255,0.9272890916144099
256,0.9184834858142339
257,0.9085891323008021
258,0.8831436122092302
259,0.8945536503148794
260,0.9060165606814016
261,0.9116546785543557
262,0.9552468740829014
263,0.87760204351521
264,0.9245596529273102
265,0.9012895426016819
266,0.9109762155693863
267,0.9309288696957518
268,0.9223519164514203
269,0.8791509464999692
270,0.9224392336516914
271,0.9179664453314857
272,0.9125061351334667
273,0.8716107731017343
274,0.9402819737900528
275,0.9077961200249685
276,0.916772436814231
277,0.8902113588724238
278,0.9229281779718185
279,0.910623481946065
280,0.9002973375358924
281,0.8959834246296975
282,0.9301132711422264
283,0.8791144449101784
284,0.9052589078783851
285,0.9205788418978036
286,0.9412787795779084
287,0.9337721012982247
288,0.912010015962376
289,0.8855511670937072
290,0.9310220577700659
291,0.9271666869388867
292,0.9084279140899281
293,0.90051195318661
294,0.8792852244209974
295,0.9337456087769334
296,0.9214088649817358
297,0.9122124370661454
298,0.9406174043542299
299,0.937109714118932
300,0.9349045545258746
301,0.9028179309316846
302,0.9306366705608051
303,0.9097479802062622
304,0.8911050660865508
305,0.8668167407216721
306,0.9229306659636968
307,0.9232417224273333
308,0.9375794129960918
309,0.8948880861714927
310,0.9183141269593439
311,0.9115123361692307
312,0.9384018459744756
313,0.8984023195432624
314,0.8882187096232785
315,0.9334209495154693
316,0.93237804341279
317,0.8897088195032323
318,0.8851697117322422
319,0.9227505763335692
320,0.9230717008941307
321,0.9129005064165889
322,0.9259153698939975
323,0.9231679464463106
324,0.9348827962165362
325,0.8966492586988195
326,0.8892848347969855
327,0.9388976634121481
328,0.9294839168519136
329,0.8897142346947111
330,0.8949799396348779
331,0.9438146517946966
332,0.9019983946285087
333,0.9187432327994497
334,0.92654916778152
335,0.9134761475769247
336,0.9215397710128155
337,0.9381891429119138
338,0.9031932249784501
339,0.9118854339013396
340,0.9279707838165273
341,0.9361137818306552
342,0.9248981821495719
343,0.9050548244523463
344,0.9018169114399763
345,0.9105351552176684
346,0.8917090526935934
347,0.8947316420401962
348,0.9061137607553681
349,0.8698342556092492
350,0.9171281660763674
351,0.9247565715404801
352,0.8930390683999616
353,0.8908760200294856
354,0.903398023776799
355,0.9254877891420012
356,0.9315757497854958
357,0.9206497256636865
358,0.895128396343051
359,0.86923345831778
360,0.9342397839376853
361,0.9219559327859191
362,0.9129652642989329
363,0.9355276370839625
364,0.9074098749655964
365,0.8773666391866993
366,0.9017441999041484
367,0.9275601166604384
368,0.8823781342702908
369,0.9158136251814839
370,0.9261191770266886
371,0.9122658319729793
372,0.9232288199579862
373,0.8902728833372637
374,0.9030187834959552
375,0.9390501288827277
376,0.9312670815781179
377,0.9340682983579901
378,0.9349241640048109
379,0.881491133316596
380,0.9369037359354137
381,0.9273212891873169
382,0.9030934854777642
383,0.88544671100473
384,0.9396529403181196
385,0.9142752106013795
386,0.9227118691487267
387,0.9232827185464458
388,0.9153831499780049
389,0.917576584239348
390,0.9051006415409699
391,0.9376643405945742
392,0.9397813861788447
393,0.8726451709816692
394,0.9116412554066511
395,0.9068978884445025
396,0.9130708164597412
397,0.9207383571699571
398,0.9127497719967501
399,0.8961063530735732
400,0.8933840834144435
401,0.9108951744890973
402,0.8770691657476459
403,0.8912704777076109
404,0.9354245154228281
405,0.9153780417875207
406,0.9240925219282381
407,0.9003636592131101
408,0.9154499141495148
409,0.9237565725344089
410,0.8701839963036622
411,0.94353727421998
412,0.9456022144390706
413,0.8687173881158488
414,0.8778102381458838
415,0.9355406139236175
416,0.8928691277479764
417,0.914369393088706
418,0.904080129957498
419,0.9036889905709459
420,0.9311568493995487
421,0.8936062440028633
422,0.8897485189569494
423,0.9287161974239398
424,0.9191566913892597
425,0.875871409519669
426,0.9094964747956751
427,0.8983700436926996
428,0.8976596826527045
429,0.8968450357037534
430,0.8976429501992981
431,0.8851831208525177
432,0.9143117074897192
433,0.9290134171710182
434,0.9237295499269584
435,0.9233669958663931
436,0.9155611499327478
437,0.8945554850890469
438,0.9063864964194647
439,0.926270473415957
440,0.9411236621694368
441,0.9105530494163188
442,0.8990766351755349
443,0.9252576419478247
444,0.9000133637650168
445,0.8918357128755231
446,0.9369519560985754
447,0.9272725716204744
448,0.9292406054535517
449,0.9188213634766516
450,0.8492135367832141
451,0.9015667303340558
452,0.9419097672159621
453,0.9493022058320161
454,0.8990894025055868
455,0.9382893729237195
456,0.933500567116075
457,0.9078875340477659
458,0.9005497340160189
459,0.9172494827413978
460,0.8967035507498695
461,0.9272687240859544
462,0.9248820905931603
463,0.927472586970025
464,0.9090469500017931
465,0.8875341059032817
466,0.9117610119199799
467,0.9363640212494088
468,0.8971326474907012
469,0.9327423904141517
470,0.9264933300030425
471,0.9062455911091147
472,0.9237996758412511
473,0.9155448750569319
474,0.8615874888744102
475,0.9357647139640145
476,0.9320348240037366
477,0.8921950716380601
478,0.9099638609909959
479,0.890120827949252
480,0.9076801162913072
481,0.9099441259742702
482,0.9219812656701127
483,0.9149594142129558
484,0.8659702448425303
485,0.9294917294963224
486,0.8728327517903582
487,0.9316612533049577
488,0.8581425623078771
489,0.9149480712801494
490,0.9331814117929194
491,0.9256829297225586
492,0.9256215670069994
493,0.9401416409981573
494,0.9257345596113937
495,0.931195713321161
496,0.8900302394305002
497,0.9146268993787043
498,0.9322705578079536
499,0.8611387391925595
500,0.9079216795090312
501,0.8949443248273086
502,0.9252963691900467
503,0.9302519809802821
504,0.8970730431617845
505,0.8942145510341951
506,0.9223718783630598
507,0.9252027791950004
508,0.9247131854164808
509,0.8940374959501775
510,0.9012709751843287
511,0.9204982853880058
512,0.9157358917097072
513,0.9049363346440232
514,0.9030345603113982
515,0.9337145381685017
516,0.9122631000898962
517,0.8753823431965524
518,0.8841194206724056
519,0.9274728073161387
520,0.9038506544552994
521,0.9037661577057098
522,0.8575536306185364
523,0.9317343651289319
524,0.8879600017439718
525,0.9310982150174016
526,0.9027594072447916
527,0.9020270930390584
528,0.8963536171534722
529,0.8860976455392362
530,0.9124539229261385
531,0.9205207586987888
532,0.9423069885509163
533,0.8610058056604761
534,0.9210142412560633
535,0.910863145541464
536,0.9321418773420711
537,0.8988266759679614
538,0.9232529811472497
539,0.9213277647136457
540,0.9329300189950585
541,0.9403715665771646
542,0.9048665939253779
543,0.9223044188329834
544,0.8828650708628786
545,0.9194773573772588
546,0.8881141390145808
547,0.8839460655359144
548,0.9125112288451043
549,0.9223261372705845
550,0.9381348507657137
551,0.9261193704217721
552,0.9168583513149283
553,0.9292086598736983
554,0.8838952599497701
555,0.897732211735556
556,0.9245587229029262
557,0.90141234775677
558,0.9109632723954837
559,0.9096811582625597
560,0.9245826669016174
561,0.9258824316696994
562,0.9163097672992114
563,0.8976033135301658
564,0.9111752309031412
565,0.9077776748169881
566,0.9281584804603242
567,0.928298763428593
568,0.9463005304606064
569,0.898565017976142
570,0.918569026943261
571,0.9196313858725584
572,0.8883995207535257
573,0.917046642012496
574,0.9077942204297325
575,0.9171934830536269
576,0.8861297685337315
577,0.9187965111107195
578,0.9294272047869012
579,0.9370665766187141
580,0.876916754253056
581,0.914172089718975
582,0.9104444361962198
583,0.914599966655885
584,0.9033377578660533
585,0.941282954990029
586,0.874712600515307
587,0.8847045423334325
588,0.9224152124791045
589,0.9257641902648174
590,0.9002032648019289
591,0.921946861867295
592,0.9053541939043568
593,0.894302777639452
594,0.9215002269758678
595,0.9145745670975416
596,0.8864761162148124
597,0.900508106580295
598,0.9060101181500968
599,0.8983675033631913
600,0.9392188801213704
601,0.913805279337048
602,0.9370236818658453
603,0.9236107301897146
604,0.9214625665775289
605,0.9434656388136745
606,0.8709554715321431
607,0.917613560887742
608,0.8588887427480753
609,0.9231974546462306
610,0.9098842779907833
611,0.9033380584278408
612,0.8894401279577623
613,0.9324168585819994
614,0.8900533961125869
615,0.9178074799103659
616,0.8825758108061111
617,0.9273091109769847
618,0.853350790120196
619,0.9240449524509173
620,0.9084556606265152
621,0.9004638808651357
622,0.8980389405990956
623,0.9043949323171179
624,0.9021388037219862
625,0.9312214855436404
626,0.9025206722151856
627,0.9070940332553133
628,0.9310183610023894
629,0.9084078541083853
630,0.9059319702589275
631,0.9354220294030912
632,0.9097841588014033
633,0.9334755453047469
634,0.9336213846841521
635,0.8721186537073001
636,0.9270608244406232
637,0.9226149986871545
638,0.9193716858082772
639,0.9060861722356148
640,0.9021077216354995
641,0.9171663239011552
642,0.8629895324166792
643,0.8400229183151173
644,0.9181163292394421
645,0.9060254327795949
646,0.9324556944895036
647,0.9117168727073682
648,0.9070424144816898
649,0.9271441871273578
650,0.9248981816191374
651,0.890391307791432
652,0.9399919001372158
653,0.9173244358233261
654,0.9036086133489936
655,0.9322043830612401
656,0.8918590425484321
657,0.9162229421021005
658,0.9118782232941918
659,0.9067187326828067
660,0.8954437878869124
661,0.9028943379246246
662,0.8960653211787285
663,0.9217492720937557
664,0.9310092538650311
665,0.9036185497857743
666,0.8860163624959123
667,0.8999116950655583
668,0.9192371052484027
669,0.860668229554207
670,0.9251479149572859
671,0.9133208740536949
672,0.9201978465355656
673,0.9046158799627197
674,0.883421205878104
675,0.9294187590029496
676,0.8974529700672551
677,0.8904582365557638
678,0.9012416874662599
679,0.9004277240596161
680,0.9076722857519687
681,0.9255339785231694
682,0.9509719075094548
683,0.8815446998236914
684,0.9100381013980429
685,0.9005144938885588
686,0.8772151719079071
687,0.917083884801085
688,0.9037869051285695
689,0.8959191527302447
690,0.9023280125065717
691,0.9036603592053216
692,0.9428732706921038
693,0.9199631252813285
694,0.9392613118883105
695,0.8855831565990187
696,0.9031469842030392
697,0.9076735504604927
698,0.937985541818028
699,0.9283504647525448
700,0.899906572254455
701,0.8779576818202388
702,0.9047209618996833
703,0.9062552815764919
704,0.925818725219393
705,0.9402524326976819
706,0.8669459931744984
707,0.9296600334034578
708,0.9070391506244206
709,0.89279699224191
710,0.8961240545444339
711,0.8574677981446241
712,0.8972355634608467
713,0.8870042797959471
714,0.9217900418069874
715,0.910844944467813
716,0.9476825764430691
717,0.8723056798505523
718,0.908903937082941
719,0.9021138635717937
720,0.8978391769538129
721,0.9361946431623115
722,0.908846241875124
723,0.9068669808131959
724,0.9189946130932418
725,0.8833670102351774
726,0.8938345413955242
727,0.8937678524661362
728,0.9261101943186819
729,0.8554637440116695
730,0.8740341882596374
731,0.9265495547621816
732,0.9218245787593494
733,0.9110371782625549
734,0.8788842171855411
735,0.8835074982920372
736,0.9257073653392524
737,0.9015044215885378
738,0.9460777577210414
739,0.9349521856320574
740,0.917117863941759
741,0.9159451692089462
742,0.9197489982706729
743,0.9044694876343228
744,0.9354572747800841
745,0.898676109891291
746,0.9075344878457314
747,0.9096763780655469
748,0.9368887553912846
749,0.8630947391561169
750,0.8868907371710587
751,0.9285086072942874
752,0.9457761244065582
753,0.9456116535922963
754,0.9256973047951765
755,0.9341842626443885
756,0.8880410928570741
757,0.895302243235181
758,0.8892152284221667
759,0.9394022403806449
760,0.9006324825276704
761,0.9482535443835612
762,0.9085343067866719
763,0.9114752042827025
764,0.8754428982351343
765,0.928321760802635
766,0.8876887641347271
767,0.880913358348821
768,0.915590826393862
769,0.8903262571070294
770,0.9118216044094427
771,0.952041205519992
772,0.9198244228366527
773,0.9248788982449807
774,0.9198117311750558
775,0.9316889768412895
776,0.9059069159799812
777,0.8900390034916776
778,0.895771120646981
779,0.8927606905221792
780,0.9248773373224856
781,0.880915363599461
782,0.9282706922135309
783,0.8961125914087456
784,0.9115390832498614
785,0.9261191744617121
786,0.9001522540332811
787,0.916399017971407
788,0.9319038104688462
789,0.886431644075762
790,0.9105240452091535
791,0.9488874048065414
792,0.9291317440420435
793,0.9239060057281218
794,0.8976065496590466
795,0.9110678388603051
796,0.9157361117883339
797,0.9342258841650782
798,0.8993559445247762
799,0.8735883205405744
800,0.8614088659222426
801,0.9296594335475795
802,0.9264243021541589
803,0.9265646045171314
804,0.946469868821963
805,0.8858737776686577
806,0.8876926627480745
807,0.8814777845905591
808,0.8735571216202234
809,0.8894261839640535
810,0.9492822522985171
811,0.8764789437424576
812,0.8983206917792742
813,0.9152725411070671
814,0.9085101763851451
815,0.930212490518502
816,0.9116727482326104
817,0.9187584418887415
818,0.8774948788299083
819,0.9191210261101062
820,0.8859835344256876
821,0.8877657871605557
822,0.886691267680081
823,0.8732817661746758
824,0.9147885871098352
825,0.9025123511315245
826,0.9068537379906626
827,0.9030543457775667
828,0.9209202439339434
829,0.9036011837896416
830,0.893579273504623
831,0.8923182338741867
832,0.9180634561748836
833,0.9211855122677414
834,0.8990887525348454
835,0.875073644368098
836,0.9092994729118881
837,0.8863505540220245
838,0.9260115170692177
839,0.9311691976476005
840,0.9234257359219379
841,0.8617085551423258
842,0.8907311305116731
843,0.9077983493224768
844,0.9258362702849834
845,0.8581887359561282
846,0.9149325767938895
847,0.8770766983804399
848,0.8871031402835959
849,0.9353618865396355
850,0.8960339692894621
851,0.9088450542350714
852,0.8844745352636368
853,0.9238395695376105
854,0.9105880928862874
855,0.9365592666834309
856,0.9078220842487918
857,0.923056066906242
858,0.8702060898588975
859,0.8852036312111567
860,0.9234573566546596
861,0.9211137865865582
862,0.9260802938830881
863,0.9121656499291614
864,0.8984233646153885
865,0.8729334125811883
866,0.9089681515253734
867,0.9217223704960362
868,0.9075294968373229
869,0.8850855169093063
870,0.9099807563224073
871,0.9462329196545968
872,0.9362010046770716
873,0.9273253692039218
874,0.9324037539787131
875,0.888793735673878
876,0.919610948224838
877,0.9086644197249807
878,0.911256373599399
879,0.9389236871536573
880,0.939351342199077
881,0.8508309614857589
882,0.9060456796982848
883,0.9265741702340808
884,0.9325485941024012
885,0.9184058998680955
886,0.9119278530843788
887,0.8910540452800862
888,0.8600837030122499
889,0.8826302579279821
890,0.9321497469821305
891,0.88281793082181
892,0.9097871409089993
893,0.9363982178101736
894,0.8869654240277294
895,0.9226339202240731
896,0.8896094297737552
897,0.8922989553690277
898,0.8737314312031611
899,0.8869615453932624
900,0.9013977800480287
901,0.9148285060624861
902,0.9154904210223804
903,0.9395492401130902
904,0.9232636888118049
905,0.921188026949857
906,0.8643762254774319
907,0.9238612011050951
908,0.8939910453857074
909,0.9385461041669878
910,0.9264036394323062
911,0.909260385246835
912,0.9420927642593302
913,0.9200396925433015
914,0.8940740914559598
915,0.9095785384224842
916,0.8980632240239036
917,0.8770098031528023
918,0.9143628487169957
919,0.9267275633374229
920,0.8952172834002775
921,0.911770533096501
922,0.8969614120972118
923,0.9256789626818493
924,0.9148194978081645
925,0.9143887084908954
926,0.9243772780231327
927,0.9264280621253355
928,0.9225290759892452
929,0.9253072944960467
930,0.9224684733493449
931,0.8746726570551075
932,0.9148214158933262
933,0.9084014898761988
934,0.9133956365371082
935,0.929249920872051
936,0.8915296692897019
937,0.905749991493637
938,0.9134789779534238
939,0.9333283903774722
940,0.9255135270264664
941,0.8892454114151476
942,0.9139231374337482
943,0.8840295665179154
944,0.9113550417413832
945,0.8759631443968471
946,0.8960650568762483
947,0.9210217834020602
948,0.8660185724352512
949,0.9021963704194083
950,0.8999000935940551
951,0.9346198058503834
952,0.9229891500972617
953,0.9337340138796075
954,0.8710192382324634
955,0.9174941362808763
956,0.904598255517043
957,0.9287968199623718
958,0.9379528911278396
959,0.9263687597691987
960,0.9307645701168059
961,0.9253767363059718
962,0.9126638887215003
963,0.9216341846482923
964,0.8981114431102355
965,0.882956751179409
966,0.873287393496263
967,0.9129877015309198
968,0.9315653078666505
969,0.9229695685920958
970,0.930856295317945
971,0.9142560275127718
972,0.9039006264482139
973,0.89917126983009
974,0.8640784395320779
975,0.8898029277214347
976,0.9205666810151798
977,0.9094415532403509
978,0.9356055838156918
979,0.8984139263490478
980,0.9309796336185564
981,0.9323282048725178
982,0.8556830284899299
983,0.9345000144115615
984,0.9208361111407607
985,0.8993534016638799
986,0.9395233511531756
987,0.9185193817629597
988,0.9211320988254939
989,0.905864737443785
990,0.8841890935694656
991,0.9234975895868738
992,0.9410936810298475
993,0.8937731038053536
994,0.8919911324445952
995,0.9243978603826895
996,0.91834091384256
997,0.8933498430411516
998,0.8795113556307259
999,0.8948765901754709
1000,0.9350955131610768
1001,0.8966761245495308
1002,0.9119054533834768
1003,0.936827982615861
1004,0.9243444465752447
1005,0.9052153689286173
1006,0.9198772945864286
1007,0.9296380325739174
1008,0.8910138163960875
1009,0.8457776774610356
1010,0.9235797450587715
1011,0.9385745422819746
1012,0.9090506024225051
1013,0.8815443171078979
1014,0.9237451048032307
1015,0.8902266870817217
1016,0.8893247333526366
1017,0.9168756314266072
1018,0.8978977653566892
1019,0.9198069095998946
1020,0.9263399819161569
1021,0.9103117353535783
1022,0.8744210634986526
1023,0.903598660166286
1024,0.9445799778497357
1025,0.9385590249228651
1026,0.9198011077300091
1027,0.8966303605228404
1028,0.902585745595967
1029,0.9189782595860257
1030,0.8936391290132696
1031,0.877025437452714
1032,0.9254998651968777
1033,0.9366447989103
1034,0.8901005303505825
1035,0.9108302968498702
1036,0.9435782384406404
1037,0.9343981707944767
1038,0.8731871372237324
1039,0.896853690729833
1040,0.9306236048767654
1041,0.9454417580912979
1042,0.9016987944832997
1043,0.9088433707287762
1044,0.8936226605516215
1045,0.8907305923376792
1046,0.9243415879398497
1047,0.9140126793992985
1048,0.8993271542176838
1049,0.9327729167875459
1050,0.9065122290226578
1051,0.922740249882826
1052,0.9055082905987211
1053,0.9384153038543388
1054,0.9271220774242551
1055,0.8863575748973904
1056,0.9175544153430771
1057,0.8970930666643112
1058,0.9054163327574063
1059,0.8869909492679283
1060,0.9196527959064973
1061,0.9046896985476546
1062,0.9050087380865123
1063,0.9395145144491974
1064,0.8795504760330264
1065,0.9028062187853926
1066,0.8780409541876427
1067,0.8940412155038335
1068,0.9240781366119869
1069,0.929660660481454
1070,0.9090863409072579
1071,0.9082075880098716
1072,0.942071520299552
1073,0.8635671618758445
1074,0.8969441266553329
1075,0.8690065933686797
1076,0.9241957002789589
1077,0.9435655734831165
1078,0.9097034064512619
1079,0.9308996038744737
1080,0.9077989188311182
1081,0.9327344392386041
1082,0.9318244692236117
1083,0.898825796102326
1084,0.9142859063618288
1085,0.9304087371930488
1086,0.9204824180121758
1087,0.87562710968397
1088,0.9204581759043645
1089,0.9103277508902778
1090,0.9002299525300156
1091,0.8744761980694753
1092,0.9364209308506337
1093,0.9201876211266482
1094,0.8933815351618859
1095,0.8893864604764181
1096,0.9081113516225336
1097,0.9188406638522757
1098,0.9243692952197179
1099,0.9447279017956737
1100,0.9256035885411898
1101,0.8844743384203081
1102,0.9077892789328039
1103,0.8981407109370061
1104,0.9002966274504097
1105,0.9205386559163053
1106,0.9149926264419104
1107,0.9213776327187072
1108,0.9042309037765602
1109,0.8958497957710211
1110,0.922781901893649
1111,0.916692543891855
1112,0.880697665494052
1113,0.9423826163544097
1114,0.9156619194823814
1115,0.9411827483444426
1116,0.9028420727887204
1117,0.9078432040512595
1118,0.8959854047771263
1119,0.8945064126754851
1120,0.9058921026811612
1121,0.8816510460365999
1122,0.9190010156991466
1123,0.8472367782447829
1124,0.9152763546449569
1125,0.9301890666393087
1126,0.9074372425834605
1127,0.8971870476870393
1128,0.9100099312101032
1129,0.903192129248922
1130,0.9113146220386547
1131,0.9365841620936595
1132,0.9083979101001738
1133,0.9441922265887301
1134,0.8990624375681735
1135,0.8970875904359076
1136,0.9251092033575786
1137,0.926013195783355
1138,0.925368109101142
1139,0.8471068091324064
1140,0.939960251950774
1141,0.9305395093796283
1142,0.9000747537715486
1143,0.8935086470735458
1144,0.8950363732312479
1145,0.9318738666925136
1146,0.9344128376385076
1147,0.9005531125297019
1148,0.9268475675590635
1149,0.8948287158640398
1150,0.9103775121010931
1151,0.8858906873374331
1152,0.9352740904031029
1153,0.8649057805739909
1154,0.9250640395208432
1155,0.9235409422473515
1156,0.9292883092225863
1157,0.8976359187254644
1158,0.8717415158941898
1159,0.9431778776566173
1160,0.9294772891507664
1161,0.8918919562956406
1162,0.9125642410823004
1163,0.933879127090419
1164,0.9408527829000349
1165,0.9102459169979279
1166,0.88052086604513
1167,0.9252348712758933
1168,0.9107784958209367
1169,0.8998659446141846
1170,0.9355812247106793
1171,0.8965025748731752
1172,0.9007853542738743
1173,0.9283333716413874
1174,0.9340615518409472
1175,0.8784218656810597
1176,0.9066570708801373
1177,0.9190955313091954
1178,0.9242594528659036
1179,0.901192169542422
1180,0.8854578610223113
1181,0.8956894621989738
1182,0.9251747315831811
1183,0.913709736365591
1184,0.9539881768142751
1185,0.8975778503625357
1186,0.9115628651687777
1187,0.9320398763381892
1188,0.9229617360029584
1189,0.8705820658864613
1190,0.9079439671777915
1191,0.8925078126175278
1192,0.9349107574799457
1193,0.9072825942933919
1194,0.9104641032402772
1195,0.9166656132318157
1196,0.9114290337995792
1197,0.9068468974422021
1198,0.9473193993719815
1199,0.9118307489581156
1200,0.9009167895137267
1201,0.8784363845558704
1202,0.9287158506679869
1203,0.8914887454993544
1204,0.9283742970810124
1205,0.9185495137752386
1206,0.9346518074873005
1207,0.9186511353090546
1208,0.9149819321929917
1209,0.9380049522666034
1210,0.874995362592829
1211,0.9331863757014189
1212,0.9083536403299493
1213,0.9134919797850539
1214,0.9349842487171817
1215,0.8929910354823531
1216,0.9241331681110078
1217,0.8932852753319789
1218,0.928424250013262
1219,0.9293441541095705
1220,0.9011715902415769
1221,0.9172177702312407
1222,0.9268273200942644
1223,0.9138913322374106
1224,0.9001833833882229
1225,0.9165988160754176
1226,0.9299054823668127
1227,0.8851952013370333
1228,0.8667482938091269
1229,0.9353239753613495
1230,0.904920842927502
1231,0.9218866932150662
1232,0.9316562174343113
1233,0.914398796884357
1234,0.9085006570355039
1235,0.9216394944417761
1236,0.9320501047813663
1237,0.901950978377546
1238,0.8830529294631329
1239,0.9295277526008442
1240,0.9326841517930695
1241,0.8816981760094968
1242,0.9332233965804277
1243,0.8947723718281295
1244,0.9427747878811396
1245,0.9033294240714268
1246,0.9400471572046243
1247,0.880555323521991
1248,0.9073209487157612
1249,0.9315458674643993
1250,0.9000453600529776
1251,0.9210595337606013
1252,0.9047207950179281
1253,0.9182726622842047
1254,0.8959290668832498
1255,0.9247937881895177
1256,0.9156077809313224
1257,0.8901652619873729
1258,0.8984681648058073
1259,0.8990451598783017
1260,0.9153888221980171
