,log,ada,rf,rsf,cox,WAFT
29,0.22568255963706454,0.3762575452716297,0.21478189134808853,0.19659846254572466,0.2251992788046424,0.21407454949404525
30,0.22176082983357936,0.3963782696177061,0.20922555331991952,0.19511893597205457,0.21908947713459945,0.21446497399160444
31,0.22096195287096493,0.3983903420523138,0.21245633802816902,0.1875618111338057,0.21301110490876377,0.2528384344815843
32,0.21219660895760517,0.37223340040241437,0.2045476861167002,0.18728052027303238,0.20864597446820993,0.25222199207083246
33,0.21165271509167785,0.35814889336016087,0.20173702213279682,0.1804866183983624,0.20753800898486371,0.21451508613586556
34,0.20631779256728397,0.4124748490945673,0.20582233400402414,0.19058530290327821,0.20710385246003316,0.23822734104685675
35,0.23130148428588895,0.3863179074446679,0.2262112676056338,0.1897203784022141,0.2204749814636277,0.26867685795773794
36,0.216518711965507,0.37424547283702203,0.2134490945674044,0.18691043632482152,0.2097378828826732,0.2819721821604321
37,0.21865844041211396,0.38430583501006027,0.2091714285714286,0.19050942395971468,0.21605480787077716,0.2509862031168957
38,0.2198652234096698,0.41046277665995967,0.21084124748490946,0.18994660237728264,0.21491331131198277,0.2380721528860106
39,0.21689298861583867,0.3963782696177061,0.22446981891348086,0.19881171204459874,0.2164709495183226,0.252856334769324
40,0.21437465150661486,0.3963782696177061,0.2130605633802817,0.19418382664877135,0.2097005907682938,0.22716963606211565
41,0.21082392175214326,0.4124748490945673,0.20944366197183098,0.19284320741108743,0.20889179604081334,0.22071296272834956
42,0.21477416765360216,0.408450704225352,0.20366519114688128,0.17737001506411826,0.20939323410914099,0.22828340992298415
43,0.2112246191296879,0.36217303822937613,0.20604064386317905,0.18496988982679763,0.21051071994375983,0.26446641549429895
44,0.20883749496586276,0.38832997987927553,0.201558953722334,0.17727040176732775,0.20583427917570776,0.24089881515973013
45,0.21611057122236743,0.33199195171026147,0.21001851106639838,0.19995875532671337,0.21839985461761546,0.24264268275303433
46,0.21478650634856547,0.33199195171026147,0.1921519114688129,0.1762981715973879,0.21015943370677612,0.22226298083609083
47,0.20859250524967646,0.34607645875251497,0.20103199195171026,0.17462771435435995,0.20545948381631202,0.2133721866343417
48,0.21914030313271615,0.3601609657947685,0.21294547283702214,0.2040077659023481,0.21599713534071047,0.2761918315281114
49,0.2110219585690351,0.42052313883299786,0.21561549295774649,0.17974284930976145,0.20497526490778656,0.2669660557400057
