0,1
128,0.990850895
129,0.981714006
139,0.972617291
143,0.963529983
144,0.954464185
145,0.927579005
146,0.918525938
148,0.891797657
149,0.87384288
150,0.864879327
151,0.847089348
153,0.838223289
154,0.829375021
156,0.794617468
158,0.777222205
159,0.768541088
160,0.759904337
161,0.751317269
162,0.742794312
163,0.709012433
165,0.700569029
166,0.683885739
168,0.667387635
170,0.643102409
174,0.627104686
176,0.619204026
177,0.603659391
178,0.588060612
179,0.580293938
180,0.572586093
181,0.542467507
182,0.53495276
183,0.512574697
184,0.469363614
185,0.454852903
186,0.447647926
189,0.440514414
190,0.419702325
192,0.40608665
193,0.379667827
194,0.3481602
195,0.335833008
196,0.329710871
197,0.323682182
199,0.306183388
200,0.283936835
201,0.283936835
202,0.283936835
203,0.283936835
204,0.283936835
205,0.283936835
206,0.283936835
207,0.283936835
209,0.283936835
210,0.283936835
211,0.283936835
212,0.283936835
213,0.283936835
215,0.283936835
218,0.283936835
219,0.283936835
221,0.283936835
222,0.283936835
224,0.283936835
225,0.283936835
226,0.283936835
227,0.283936835
229,0.283936835
230,0.283936835
231,0.283936835
232,0.283936835
234,0.283936835
235,0.283936835
237,0.283936835
239,0.283936835
240,0.283936835
241,0.283936835
242,0.283936835
244,0.283936835
245,0.283936835
249,0.283936835
255,0.283936835
257,0.283936835
259,0.283936835
262,0.283936835
263,0.283936835
266,0.283936835
267,0.283936835
268,0.283936835
269,0.283936835
272,0.283936835
273,0.283936835
275,0.283936835
283,0.283936835
288,0.283936835
292,0.283936835
294,0.283936835
297,0.283936835
298,0.283936835
299,0.283936835
301,0.283936835
303,0.283936835
305,0.283936835
306,0.283936835
307,0.283936835
309,0.283936835
313,0.283936835
321,0.283936835
325,0.283936835
334,0.283936835
340,0.283936835
342,0.283936835
343,0.283936835
344,0.283936835
347,0.283936835
354,0.283936835
370,0.283936835
378,0.283936835
379,0.283936835
380,0.283936835
418,0.283936835
435,0.283936835
446,0.283936835
459,0.283936835
481,0.283936835
